sig_index,sig_id
6515,LJP007_SKL.C_24H:M19
6516,LJP007_SKL.C_24H:O01
6517,LJP007_SKL.C_24H:O07
6518,LJP007_SKL.C_24H:O19
6519,LJP007_SKL.C_24H:P19
6520,LJP008_A375_24H:A04
6521,LJP008_A375_24H:A07
6522,LJP008_A375_24H:A13
6523,LJP008_A375_24H:B03
6524,LJP008_A375_24H:C01
6525,LJP008_A375_24H:D01
6526,LJP008_A375_24H:D19
6527,LJP008_A375_24H:E01
6528,LJP008_A375_24H:E19
6529,LJP008_A375_24H:G07
6530,LJP008_A375_24H:H01
6531,LJP008_A375_24H:I01
6532,LJP008_A375_24H:I07
6533,LJP008_A375_24H:I13
6534,LJP008_A375_24H:J01
6535,LJP008_A375_24H:J07
6536,LJP008_A375_24H:J19
6537,LJP008_A375_24H:K01
6538,LJP008_A375_24H:K13
6539,LJP008_A375_24H:K19
6540,LJP008_A375_24H:L07
6541,LJP008_A375_24H:L19
6542,LJP008_A375_24H:M01
6543,LJP008_A375_24H:M07
6544,LJP008_A375_24H:M13
6545,LJP008_A375_24H:N07
6546,LJP008_A375_24H:O01
6547,LJP008_A375_24H:O07
6548,LJP008_A375_24H:P07
6549,LJP008_A375_24H:A03
6550,LJP008_A375_24H:G13
6551,LJP008_A375_24H:O19
6552,LJP008_A549_24H:A03
6553,LJP008_A549_24H:A04
6554,LJP008_A549_24H:A07
6555,LJP008_A549_24H:A13
6556,LJP008_A549_24H:B03
6557,LJP008_A549_24H:C01
6558,LJP008_A549_24H:D01
6559,LJP008_A549_24H:D19
6560,LJP008_A549_24H:E01
6561,LJP008_A549_24H:E19
6562,LJP008_A549_24H:G07
6563,LJP008_A549_24H:G13
6564,LJP008_A549_24H:H01
6565,LJP008_A549_24H:I01
6566,LJP008_A549_24H:I07
6567,LJP008_A549_24H:I13
6568,LJP008_A549_24H:J01
6569,LJP008_A549_24H:J07
6570,LJP008_A549_24H:J19
6571,LJP008_A549_24H:K01
6572,LJP008_A549_24H:K13
6573,LJP008_A549_24H:K19
6574,LJP008_A549_24H:L07
6575,LJP008_A549_24H:L19
6576,LJP008_A549_24H:M01
6577,LJP008_A549_24H:M07
6578,LJP008_A549_24H:M13
6579,LJP008_A549_24H:N07
6580,LJP008_A549_24H:O01
6581,LJP008_A549_24H:O07
6582,LJP008_A549_24H:O19
6583,LJP008_A549_24H:P07
6584,LJP008_ASC.C_24H:A03
6585,LJP008_ASC.C_24H:A04
6586,LJP008_ASC.C_24H:A07
6587,LJP008_ASC.C_24H:A13
6588,LJP008_ASC.C_24H:B03
6589,LJP008_ASC.C_24H:C01
6590,LJP008_ASC.C_24H:D01
6591,LJP008_ASC.C_24H:D19
6592,LJP008_ASC.C_24H:E01
6593,LJP008_ASC.C_24H:E19
6594,LJP008_ASC.C_24H:G07
6595,LJP008_ASC.C_24H:G13
6596,LJP008_ASC.C_24H:H01
6597,LJP008_ASC.C_24H:I01
6598,LJP008_ASC.C_24H:I07
6599,LJP008_ASC.C_24H:I13
6600,LJP008_ASC.C_24H:J01
6601,LJP008_ASC.C_24H:J07
6602,LJP008_ASC.C_24H:J19
6603,LJP008_ASC.C_24H:K01
6604,LJP008_ASC.C_24H:K13
6605,LJP008_ASC.C_24H:K19
6606,LJP008_ASC.C_24H:L07
6607,LJP008_ASC.C_24H:L19
6608,LJP008_ASC.C_24H:M01
6609,LJP008_ASC.C_24H:M07
6610,LJP008_ASC.C_24H:M13
6611,LJP008_ASC.C_24H:N07
6612,LJP008_ASC.C_24H:O01
6613,LJP008_ASC.C_24H:O07
6614,LJP008_ASC.C_24H:O19
6615,LJP008_ASC.C_24H:P07
6616,LJP008_CD34_24H:A03
6617,LJP008_CD34_24H:A04
6618,LJP008_CD34_24H:A07
6619,LJP008_CD34_24H:A13
6620,LJP008_CD34_24H:B03
6621,LJP008_CD34_24H:C01
6622,LJP008_CD34_24H:D01
6623,LJP008_CD34_24H:D19
6624,LJP008_CD34_24H:E01
6625,LJP008_CD34_24H:E19
6626,LJP008_CD34_24H:G07
6627,LJP008_CD34_24H:G13
6628,LJP008_CD34_24H:I01
6629,LJP008_CD34_24H:I07
6630,LJP008_CD34_24H:J01
6631,LJP008_CD34_24H:J07
6632,LJP008_CD34_24H:J19
6633,LJP008_CD34_24H:K01
6634,LJP008_CD34_24H:K13
6635,LJP008_CD34_24H:K19
6636,LJP008_CD34_24H:L07
6637,LJP008_CD34_24H:L19
6638,LJP008_CD34_24H:M01
6639,LJP008_CD34_24H:M07
6640,LJP008_CD34_24H:M13
6641,LJP008_CD34_24H:N07
6642,LJP008_CD34_24H:O01
6643,LJP008_CD34_24H:O07
6644,LJP008_CD34_24H:O19
6645,LJP008_CD34_24H:P07
6646,LJP008_CD34_24H:H01
6647,LJP008_HA1E_24H:A03
6648,LJP008_HA1E_24H:A04
6649,LJP008_HA1E_24H:A07
6650,LJP008_HA1E_24H:A13
6651,LJP008_HA1E_24H:B03
6652,LJP008_HA1E_24H:C01
6653,LJP008_HA1E_24H:D01
6654,LJP008_HA1E_24H:D19
6655,LJP008_HA1E_24H:E01
6656,LJP008_HA1E_24H:E19
6657,LJP008_HA1E_24H:G07
6658,LJP008_HA1E_24H:G13
6659,LJP008_HA1E_24H:H01
6660,LJP008_HA1E_24H:I01
6661,LJP008_HA1E_24H:I07
6662,LJP008_HA1E_24H:I13
6663,LJP008_HA1E_24H:J01
6664,LJP008_HA1E_24H:J07
6665,LJP008_HA1E_24H:J19
6666,LJP008_HA1E_24H:K01
6667,LJP008_HA1E_24H:K13
6668,LJP008_HA1E_24H:K19
6669,LJP008_HA1E_24H:L07
6670,LJP008_HA1E_24H:L19
6671,LJP008_HA1E_24H:M01
6672,LJP008_HA1E_24H:M07
6673,LJP008_HA1E_24H:M13
6674,LJP008_HA1E_24H:N07
6675,LJP008_HA1E_24H:O01
6676,LJP008_HA1E_24H:O07
6677,LJP008_HA1E_24H:O19
6678,LJP008_HA1E_24H:P07
6679,LJP008_HCC515_24H:A03
6680,LJP008_HCC515_24H:A04
6681,LJP008_HCC515_24H:A07
6682,LJP008_HCC515_24H:A13
6683,LJP008_HCC515_24H:B03
6684,LJP008_HCC515_24H:C01
6685,LJP008_HCC515_24H:D01
6686,LJP008_HCC515_24H:D19
6687,LJP008_HCC515_24H:E01
6688,LJP008_HCC515_24H:E19
6689,LJP008_HCC515_24H:G07
6690,LJP008_HCC515_24H:G13
6691,LJP008_HCC515_24H:H01
6692,LJP008_HCC515_24H:I01
6693,LJP008_HCC515_24H:I07
6694,LJP008_HCC515_24H:I13
6695,LJP008_HCC515_24H:J01
6696,LJP008_HCC515_24H:J19
6697,LJP008_HCC515_24H:K01
6698,LJP008_HCC515_24H:K13
6699,LJP008_HCC515_24H:K19
6700,LJP008_HCC515_24H:L07
6701,LJP008_HCC515_24H:L19
6702,LJP008_HCC515_24H:M01
6703,LJP008_HCC515_24H:M07
6704,LJP008_HCC515_24H:M13
6705,LJP008_HCC515_24H:N07
6706,LJP008_HCC515_24H:O01
6707,LJP008_HCC515_24H:O07
6708,LJP008_HCC515_24H:O19
6709,LJP008_HCC515_24H:P07
6710,LJP008_HCC515_24H:J07
6711,LJP008_HEPG2_24H:A03
6712,LJP008_HEPG2_24H:A04
6713,LJP008_HEPG2_24H:A07
6714,LJP008_HEPG2_24H:A13
6715,LJP008_HEPG2_24H:B03
6716,LJP008_HEPG2_24H:C01
6717,LJP008_HEPG2_24H:D01
6718,LJP008_HEPG2_24H:D19
6719,LJP008_HEPG2_24H:E19
6720,LJP008_HEPG2_24H:G07
6721,LJP008_HEPG2_24H:G13
6722,LJP008_HEPG2_24H:H01
6723,LJP008_HEPG2_24H:I01
6724,LJP008_HEPG2_24H:I07
6725,LJP008_HEPG2_24H:I13
6726,LJP008_HEPG2_24H:J01
6727,LJP008_HEPG2_24H:J07
6728,LJP008_HEPG2_24H:J19
6729,LJP008_HEPG2_24H:K01
6730,LJP008_HEPG2_24H:K13
6731,LJP008_HEPG2_24H:K19
6732,LJP008_HEPG2_24H:L07
6733,LJP008_HEPG2_24H:L19
6734,LJP008_HEPG2_24H:M01
6735,LJP008_HEPG2_24H:M07
6736,LJP008_HEPG2_24H:M13
6737,LJP008_HEPG2_24H:N07
6738,LJP008_HEPG2_24H:O01
6739,LJP008_HEPG2_24H:O07
6740,LJP008_HEPG2_24H:O19
6741,LJP008_HEPG2_24H:P07
6742,LJP008_HEPG2_24H:E01
6743,LJP008_HME1_24H:A03
6744,LJP008_HME1_24H:A04
6745,LJP008_HME1_24H:A07
6746,LJP008_HME1_24H:A13
6747,LJP008_HME1_24H:B03
6748,LJP008_HME1_24H:C01
6749,LJP008_HME1_24H:D01
6750,LJP008_HME1_24H:D19
6751,LJP008_HME1_24H:E01
6752,LJP008_HME1_24H:E19
6753,LJP008_HME1_24H:G07
6754,LJP008_HME1_24H:G13
6755,LJP008_HME1_24H:H01
6756,LJP008_HME1_24H:I01
6757,LJP008_HME1_24H:I07
6758,LJP008_HME1_24H:I13
6759,LJP008_HME1_24H:J01
6760,LJP008_HME1_24H:J07
6761,LJP008_HME1_24H:J19
6762,LJP008_HME1_24H:K01
6763,LJP008_HME1_24H:K13
6764,LJP008_HME1_24H:K19
6765,LJP008_HME1_24H:L07
6766,LJP008_HME1_24H:L19
6767,LJP008_HME1_24H:M01
6768,LJP008_HME1_24H:M07
6769,LJP008_HME1_24H:M13
6770,LJP008_HME1_24H:N07
6771,LJP008_HME1_24H:O01
6772,LJP008_HME1_24H:O07
6773,LJP008_HME1_24H:O19
6774,LJP008_HME1_24H:P07
6775,LJP008_HT29_24H:A03
6776,LJP008_HT29_24H:A04
6777,LJP008_HT29_24H:A07
6778,LJP008_HT29_24H:A13
6779,LJP008_HT29_24H:B03
6780,LJP008_HT29_24H:C01
6781,LJP008_HT29_24H:D01
6782,LJP008_HT29_24H:D19
6783,LJP008_HT29_24H:E01
6784,LJP008_HT29_24H:E19
6785,LJP008_HT29_24H:G07
6786,LJP008_HT29_24H:G13
6787,LJP008_HT29_24H:H01
6788,LJP008_HT29_24H:I01
6789,LJP008_HT29_24H:I07
6790,LJP008_HT29_24H:I13
6791,LJP008_HT29_24H:J01
6792,LJP008_HT29_24H:J07
6793,LJP008_HT29_24H:J19
6794,LJP008_HT29_24H:K01
6795,LJP008_HT29_24H:K13
6796,LJP008_HT29_24H:K19
6797,LJP008_HT29_24H:L07
6798,LJP008_HT29_24H:L19
6799,LJP008_HT29_24H:M01
6800,LJP008_HT29_24H:M07
6801,LJP008_HT29_24H:M13
6802,LJP008_HT29_24H:N07
6803,LJP008_HT29_24H:O01
6804,LJP008_HT29_24H:O07
6805,LJP008_HT29_24H:O19
6806,LJP008_HT29_24H:P07
6807,LJP008_HUVEC_24H:A03
6808,LJP008_HUVEC_24H:A04
6809,LJP008_HUVEC_24H:A07
6810,LJP008_HUVEC_24H:A13
6811,LJP008_HUVEC_24H:B03
6812,LJP008_HUVEC_24H:C01
6813,LJP008_HUVEC_24H:D01
6814,LJP008_HUVEC_24H:D19
6815,LJP008_HUVEC_24H:E01
6816,LJP008_HUVEC_24H:E19
6817,LJP008_HUVEC_24H:G07
6818,LJP008_HUVEC_24H:G13
6819,LJP008_HUVEC_24H:H01
6820,LJP008_HUVEC_24H:I01
6821,LJP008_HUVEC_24H:I07
6822,LJP008_HUVEC_24H:I13
6823,LJP008_HUVEC_24H:J01
6824,LJP008_HUVEC_24H:J07
6825,LJP008_HUVEC_24H:J19
6826,LJP008_HUVEC_24H:K01
6827,LJP008_HUVEC_24H:K13
6828,LJP008_HUVEC_24H:K19
6829,LJP008_HUVEC_24H:L07
6830,LJP008_HUVEC_24H:L19
6831,LJP008_HUVEC_24H:M01
6832,LJP008_HUVEC_24H:M07
6833,LJP008_HUVEC_24H:M13
6834,LJP008_HUVEC_24H:N07
6835,LJP008_HUVEC_24H:O01
6836,LJP008_HUVEC_24H:O07
6837,LJP008_HUVEC_24H:O19
6838,LJP008_HUVEC_24H:P07
6839,LJP008_MCF7_24H:A03
6840,LJP008_MCF7_24H:A04
6841,LJP008_MCF7_24H:A07
6842,LJP008_MCF7_24H:A13
6843,LJP008_MCF7_24H:B03
6844,LJP008_MCF7_24H:C01
6845,LJP008_MCF7_24H:D01
6846,LJP008_MCF7_24H:D19
6847,LJP008_MCF7_24H:E01
6848,LJP008_MCF7_24H:E19
6849,LJP008_MCF7_24H:G07
6850,LJP008_MCF7_24H:G13
6851,LJP008_MCF7_24H:H01
6852,LJP008_MCF7_24H:I01
6853,LJP008_MCF7_24H:I07
6854,LJP008_MCF7_24H:I13
6855,LJP008_MCF7_24H:J01
6856,LJP008_MCF7_24H:J07
6857,LJP008_MCF7_24H:J19
6858,LJP008_MCF7_24H:K01
6859,LJP008_MCF7_24H:K13
6860,LJP008_MCF7_24H:K19
6861,LJP008_MCF7_24H:L07
6862,LJP008_MCF7_24H:L19
6863,LJP008_MCF7_24H:M01
6864,LJP008_MCF7_24H:M07
6865,LJP008_MCF7_24H:M13
6866,LJP008_MCF7_24H:N07
6867,LJP008_MCF7_24H:O01
6868,LJP008_MCF7_24H:O07
6869,LJP008_MCF7_24H:O19
6870,LJP008_MCF7_24H:P07
6871,LJP008_NPC.TAK_24H:A03
6872,LJP008_NPC.TAK_24H:A04
6873,LJP008_NPC.TAK_24H:A07
6874,LJP008_NPC.TAK_24H:A13
6875,LJP008_NPC.TAK_24H:B03
6876,LJP008_NPC.TAK_24H:C01
6877,LJP008_NPC.TAK_24H:D01
6878,LJP008_NPC.TAK_24H:D19
6879,LJP008_NPC.TAK_24H:E01
6880,LJP008_NPC.TAK_24H:E19
6881,LJP008_NPC.TAK_24H:G07
6882,LJP008_NPC.TAK_24H:G13
6883,LJP008_NPC.TAK_24H:H01
6884,LJP008_NPC.TAK_24H:I01
6885,LJP008_NPC.TAK_24H:I07
6886,LJP008_NPC.TAK_24H:I13
6887,LJP008_NPC.TAK_24H:J01
6888,LJP008_NPC.TAK_24H:J07
6889,LJP008_NPC.TAK_24H:J19
6890,LJP008_NPC.TAK_24H:K01
6891,LJP008_NPC.TAK_24H:K13
6892,LJP008_NPC.TAK_24H:K19
6893,LJP008_NPC.TAK_24H:L07
6894,LJP008_NPC.TAK_24H:L19
6895,LJP008_NPC.TAK_24H:M01
6896,LJP008_NPC.TAK_24H:M07
6897,LJP008_NPC.TAK_24H:M13
6898,LJP008_NPC.TAK_24H:N07
6899,LJP008_NPC.TAK_24H:O01
6900,LJP008_NPC.TAK_24H:O07
6901,LJP008_NPC.TAK_24H:O19
6902,LJP008_NPC.TAK_24H:P07
6903,LJP008_PC3_24H:A03
6904,LJP008_PC3_24H:A04
6905,LJP008_PC3_24H:A07
6906,LJP008_PC3_24H:A13
6907,LJP008_PC3_24H:B03
6908,LJP008_PC3_24H:C01
6909,LJP008_PC3_24H:D01
6910,LJP008_PC3_24H:D19
6911,LJP008_PC3_24H:E01
6912,LJP008_PC3_24H:E19
6913,LJP008_PC3_24H:G07
6914,LJP008_PC3_24H:G13
6915,LJP008_PC3_24H:H01
6916,LJP008_PC3_24H:I01
6917,LJP008_PC3_24H:I07
6918,LJP008_PC3_24H:I13
6919,LJP008_PC3_24H:J01
6920,LJP008_PC3_24H:J07
6921,LJP008_PC3_24H:J19
6922,LJP008_PC3_24H:K01
6923,LJP008_PC3_24H:K13
6924,LJP008_PC3_24H:K19
6925,LJP008_PC3_24H:L07
6926,LJP008_PC3_24H:L19
6927,LJP008_PC3_24H:M01
6928,LJP008_PC3_24H:M07
6929,LJP008_PC3_24H:M13
6930,LJP008_PC3_24H:N07
6931,LJP008_PC3_24H:O01
6932,LJP008_PC3_24H:O07
6933,LJP008_PC3_24H:O19
6934,LJP008_PC3_24H:P07
6935,LJP008_SKL.C_24H:A03
6936,LJP008_SKL.C_24H:A04
6937,LJP008_SKL.C_24H:A07
6938,LJP008_SKL.C_24H:A13
6939,LJP008_SKL.C_24H:B03
6940,LJP008_SKL.C_24H:C01
6941,LJP008_SKL.C_24H:D01
6942,LJP008_SKL.C_24H:D19
6943,LJP008_SKL.C_24H:E01
6944,LJP008_SKL.C_24H:G07
6945,LJP008_SKL.C_24H:G13
6946,LJP008_SKL.C_24H:H01
6947,LJP008_SKL.C_24H:I01
6948,LJP008_SKL.C_24H:I07
6949,LJP008_SKL.C_24H:I13
6950,LJP008_SKL.C_24H:J01
6951,LJP008_SKL.C_24H:J07
6952,LJP008_SKL.C_24H:J19
6953,LJP008_SKL.C_24H:K01
6954,LJP008_SKL.C_24H:K13
6955,LJP008_SKL.C_24H:K19
6956,LJP008_SKL.C_24H:L07
6957,LJP008_SKL.C_24H:L19
6958,LJP008_SKL.C_24H:M01
6959,LJP008_SKL.C_24H:M07
6960,LJP008_SKL.C_24H:M13
6961,LJP008_SKL.C_24H:N07
6962,LJP008_SKL.C_24H:O01
6963,LJP008_SKL.C_24H:O07
6964,LJP008_SKL.C_24H:O19
6965,LJP008_SKL.C_24H:P07
6966,LJP009_A375_24H:A03
6967,LJP009_A375_24H:A04
6968,LJP009_A375_24H:A13
6969,LJP009_A375_24H:B03
6970,LJP009_A375_24H:B07
6971,LJP009_A375_24H:C07
6972,LJP009_A375_24H:D13
6973,LJP009_A375_24H:D19
6974,LJP009_A375_24H:E13
6975,LJP009_A375_24H:G01
6976,LJP009_A375_24H:G07
6977,LJP009_A375_24H:G13
6978,LJP009_A375_24H:I01
6979,LJP009_A375_24H:I07
6980,LJP009_A375_24H:I19
6981,LJP009_A375_24H:J19
6982,LJP009_A375_24H:L01
6983,LJP009_A375_24H:M19
6984,LJP009_A375_24H:N07
6985,LJP009_A375_24H:N13
6986,LJP009_A375_24H:O01
6987,LJP009_A375_24H:O07
6988,LJP009_A375_24H:O19
6989,LJP009_A375_24H:P01
6990,LJP009_A375_24H:P07
6991,LJP009_A375_24H:P19
6992,LJP009_A375_24H:F19
6993,LJP009_A549_24H:A03
6994,LJP009_A549_24H:A04
6995,LJP009_A549_24H:A13
6996,LJP009_A549_24H:B03
6997,LJP009_A549_24H:B07
6998,LJP009_A549_24H:C07
6999,LJP009_A549_24H:D13
7000,LJP009_A549_24H:D19
7001,LJP009_A549_24H:E13
7002,LJP009_A549_24H:F19
7003,LJP009_A549_24H:G01
7004,LJP009_A549_24H:G07
7005,LJP009_A549_24H:G13
7006,LJP009_A549_24H:I01
7007,LJP009_A549_24H:I07
7008,LJP009_A549_24H:I19
7009,LJP009_A549_24H:J19
7010,LJP009_A549_24H:L01
7011,LJP009_A549_24H:M19
7012,LJP009_A549_24H:N07
7013,LJP009_A549_24H:N13
7014,LJP009_A549_24H:O01
7015,LJP009_A549_24H:O07
7016,LJP009_A549_24H:O19
7017,LJP009_A549_24H:P01
7018,LJP009_A549_24H:P07
7019,LJP009_A549_24H:P19
7020,LJP009_ASC.C_24H:A03
7021,LJP009_ASC.C_24H:A04
7022,LJP009_ASC.C_24H:A13
7023,LJP009_ASC.C_24H:B03
7024,LJP009_ASC.C_24H:B07
7025,LJP009_ASC.C_24H:C07
7026,LJP009_ASC.C_24H:D13
7027,LJP009_ASC.C_24H:D19
7028,LJP009_ASC.C_24H:E13
7029,LJP009_ASC.C_24H:F19
7030,LJP009_ASC.C_24H:G01
7031,LJP009_ASC.C_24H:G07
7032,LJP009_ASC.C_24H:G13
7033,LJP009_ASC.C_24H:I01
7034,LJP009_ASC.C_24H:I07
7035,LJP009_ASC.C_24H:I19
7036,LJP009_ASC.C_24H:J19
7037,LJP009_ASC.C_24H:L01
7038,LJP009_ASC.C_24H:M19
7039,LJP009_ASC.C_24H:N07
7040,LJP009_ASC.C_24H:N13
7041,LJP009_ASC.C_24H:O01
7042,LJP009_ASC.C_24H:O07
7043,LJP009_ASC.C_24H:O19
7044,LJP009_ASC.C_24H:P01
7045,LJP009_ASC.C_24H:P07
7046,LJP009_ASC.C_24H:P19
7047,LJP009_CD34_24H:A03
7048,LJP009_CD34_24H:A04
7049,LJP009_CD34_24H:A13
7050,LJP009_CD34_24H:B03
7051,LJP009_CD34_24H:B07
7052,LJP009_CD34_24H:C07
7053,LJP009_CD34_24H:D13
7054,LJP009_CD34_24H:D19
7055,LJP009_CD34_24H:E13
7056,LJP009_CD34_24H:G01
7057,LJP009_CD34_24H:G07
7058,LJP009_CD34_24H:G13
7059,LJP009_CD34_24H:I01
7060,LJP009_CD34_24H:I07
7061,LJP009_CD34_24H:I19
7062,LJP009_CD34_24H:J19
7063,LJP009_CD34_24H:L01
7064,LJP009_CD34_24H:M19
7065,LJP009_CD34_24H:N07
7066,LJP009_CD34_24H:N13
7067,LJP009_CD34_24H:O01
7068,LJP009_CD34_24H:O07
7069,LJP009_CD34_24H:O19
7070,LJP009_CD34_24H:P01
7071,LJP009_CD34_24H:P07
7072,LJP009_CD34_24H:P19
7073,LJP009_HA1E_24H:A03
7074,LJP009_HA1E_24H:A13
7075,LJP009_HA1E_24H:B03
7076,LJP009_HA1E_24H:B07
7077,LJP009_HA1E_24H:C07
7078,LJP009_HA1E_24H:D13
7079,LJP009_HA1E_24H:D19
7080,LJP009_HA1E_24H:E13
7081,LJP009_HA1E_24H:G01
7082,LJP009_HA1E_24H:G07
7083,LJP009_HA1E_24H:G13
7084,LJP009_HA1E_24H:I01
7085,LJP009_HA1E_24H:I07
7086,LJP009_HA1E_24H:I19
7087,LJP009_HA1E_24H:J19
7088,LJP009_HA1E_24H:L01
7089,LJP009_HA1E_24H:M19
7090,LJP009_HA1E_24H:N07
7091,LJP009_HA1E_24H:N13
7092,LJP009_HA1E_24H:O01
7093,LJP009_HA1E_24H:O07
7094,LJP009_HA1E_24H:O19
7095,LJP009_HA1E_24H:P01
7096,LJP009_HA1E_24H:P07
7097,LJP009_HA1E_24H:P19
7098,LJP009_HA1E_24H:A04
7099,LJP009_HCC515_24H:A03
7100,LJP009_HCC515_24H:A04
7101,LJP009_HCC515_24H:A13
7102,LJP009_HCC515_24H:B03
7103,LJP009_HCC515_24H:B07
7104,LJP009_HCC515_24H:C07
7105,LJP009_HCC515_24H:D13
7106,LJP009_HCC515_24H:D19
7107,LJP009_HCC515_24H:E13
7108,LJP009_HCC515_24H:F19
7109,LJP009_HCC515_24H:G01
7110,LJP009_HCC515_24H:G07
7111,LJP009_HCC515_24H:G13
7112,LJP009_HCC515_24H:I01
7113,LJP009_HCC515_24H:I07
7114,LJP009_HCC515_24H:I19
7115,LJP009_HCC515_24H:J19
7116,LJP009_HCC515_24H:L01
7117,LJP009_HCC515_24H:M19
7118,LJP009_HCC515_24H:N07
7119,LJP009_HCC515_24H:N13
7120,LJP009_HCC515_24H:O01
7121,LJP009_HCC515_24H:O07
7122,LJP009_HCC515_24H:O19
7123,LJP009_HCC515_24H:P01
7124,LJP009_HCC515_24H:P07
7125,LJP009_HCC515_24H:P19
7126,LJP009_HEPG2_24H:A03
7127,LJP009_HEPG2_24H:A04
7128,LJP009_HEPG2_24H:A13
7129,LJP009_HEPG2_24H:B03
7130,LJP009_HEPG2_24H:B07
7131,LJP009_HEPG2_24H:C07
7132,LJP009_HEPG2_24H:D13
7133,LJP009_HEPG2_24H:D19
7134,LJP009_HEPG2_24H:E13
7135,LJP009_HEPG2_24H:F19
7136,LJP009_HEPG2_24H:G01
7137,LJP009_HEPG2_24H:G07
7138,LJP009_HEPG2_24H:G13
7139,LJP009_HEPG2_24H:I01
7140,LJP009_HEPG2_24H:I07
7141,LJP009_HEPG2_24H:I19
7142,LJP009_HEPG2_24H:J19
7143,LJP009_HEPG2_24H:L01
7144,LJP009_HEPG2_24H:M19
7145,LJP009_HEPG2_24H:N07
7146,LJP009_HEPG2_24H:N13
7147,LJP009_HEPG2_24H:O01
7148,LJP009_HEPG2_24H:O07
7149,LJP009_HEPG2_24H:O19
7150,LJP009_HEPG2_24H:P01
7151,LJP009_HEPG2_24H:P07
7152,LJP009_HEPG2_24H:P19
7153,LJP009_HME1_24H:A03
7154,LJP009_HME1_24H:A04
7155,LJP009_HME1_24H:A13
7156,LJP009_HME1_24H:B03
7157,LJP009_HME1_24H:B07
7158,LJP009_HME1_24H:C07
7159,LJP009_HME1_24H:D13
7160,LJP009_HME1_24H:D19
7161,LJP009_HME1_24H:E13
7162,LJP009_HME1_24H:G01
7163,LJP009_HME1_24H:G07
7164,LJP009_HME1_24H:G13
7165,LJP009_HME1_24H:I01
7166,LJP009_HME1_24H:I07
7167,LJP009_HME1_24H:I19
7168,LJP009_HME1_24H:J19
7169,LJP009_HME1_24H:L01
7170,LJP009_HME1_24H:M19
7171,LJP009_HME1_24H:N07
7172,LJP009_HME1_24H:N13
7173,LJP009_HME1_24H:O01
7174,LJP009_HME1_24H:O07
7175,LJP009_HME1_24H:O19
7176,LJP009_HME1_24H:P01
7177,LJP009_HME1_24H:P07
7178,LJP009_HME1_24H:P19
7179,LJP009_HT29_24H:A03
7180,LJP009_HT29_24H:A04
7181,LJP009_HT29_24H:A13
7182,LJP009_HT29_24H:B03
7183,LJP009_HT29_24H:B07
7184,LJP009_HT29_24H:C07
7185,LJP009_HT29_24H:D13
7186,LJP009_HT29_24H:D19
7187,LJP009_HT29_24H:E13
7188,LJP009_HT29_24H:F19
7189,LJP009_HT29_24H:G01
7190,LJP009_HT29_24H:G07
7191,LJP009_HT29_24H:G13
7192,LJP009_HT29_24H:I01
7193,LJP009_HT29_24H:I07
7194,LJP009_HT29_24H:I19
7195,LJP009_HT29_24H:J19
7196,LJP009_HT29_24H:L01
7197,LJP009_HT29_24H:M19
7198,LJP009_HT29_24H:N07
7199,LJP009_HT29_24H:N13
7200,LJP009_HT29_24H:O01
7201,LJP009_HT29_24H:O07
7202,LJP009_HT29_24H:O19
7203,LJP009_HT29_24H:P07
7204,LJP009_HT29_24H:P19
7205,LJP009_HT29_24H:P01
7206,LJP009_HUVEC_24H:A03
7207,LJP009_HUVEC_24H:A04
7208,LJP009_HUVEC_24H:A13
7209,LJP009_HUVEC_24H:B03
7210,LJP009_HUVEC_24H:B07
7211,LJP009_HUVEC_24H:C07
7212,LJP009_HUVEC_24H:D13
7213,LJP009_HUVEC_24H:D19
7214,LJP009_HUVEC_24H:E13
7215,LJP009_HUVEC_24H:F19
7216,LJP009_HUVEC_24H:G01
7217,LJP009_HUVEC_24H:G07
7218,LJP009_HUVEC_24H:G13
7219,LJP009_HUVEC_24H:I01
7220,LJP009_HUVEC_24H:I07
7221,LJP009_HUVEC_24H:I19
7222,LJP009_HUVEC_24H:J19
7223,LJP009_HUVEC_24H:L01
7224,LJP009_HUVEC_24H:M19
7225,LJP009_HUVEC_24H:N07
7226,LJP009_HUVEC_24H:N13
7227,LJP009_HUVEC_24H:O01
7228,LJP009_HUVEC_24H:O07
7229,LJP009_HUVEC_24H:O19
7230,LJP009_HUVEC_24H:P01
7231,LJP009_HUVEC_24H:P07
7232,LJP009_HUVEC_24H:P19
7233,LJP009_MCF7_24H:A03
7234,LJP009_MCF7_24H:A04
7235,LJP009_MCF7_24H:A13
7236,LJP009_MCF7_24H:B03
7237,LJP009_MCF7_24H:B07
7238,LJP009_MCF7_24H:C07
7239,LJP009_MCF7_24H:D13
7240,LJP009_MCF7_24H:D19
7241,LJP009_MCF7_24H:E13
7242,LJP009_MCF7_24H:F19
7243,LJP009_MCF7_24H:G01
7244,LJP009_MCF7_24H:G07
7245,LJP009_MCF7_24H:G13
7246,LJP009_MCF7_24H:I01
7247,LJP009_MCF7_24H:I07
7248,LJP009_MCF7_24H:I19
7249,LJP009_MCF7_24H:J19
7250,LJP009_MCF7_24H:L01
7251,LJP009_MCF7_24H:M19
7252,LJP009_MCF7_24H:N07
7253,LJP009_MCF7_24H:N13
7254,LJP009_MCF7_24H:O01
7255,LJP009_MCF7_24H:O07
7256,LJP009_MCF7_24H:O19
7257,LJP009_MCF7_24H:P07
